HYBAS_ID,area,DIST_MAIN
1050044080,8202.8,0.0
1050044120,9196.7,0.0
1050044150,14426.6,0.0
1050044270,14332.4,0.0
1050044290,12248.4,0.0
1050044300,8196.4,0.0
1050044320,12291.8,0.0
1050044340,9969.1,0.0
1050044410,6889.3,0.0
1050044420,15724.7,0.0
1050044430,6921.2,0.0
1050044470,11355.3,0.0
1050044480,10996.0,0.0
1050044520,14294.5,0.0
1050044540,16877.3,0.0
1050044560,3766.7,0.0
1050044610,35112.2,0.0
1050044850,18746.0,0.0
1050044910,17292.1,0.0
1050044980,10959.3,0.0
1050045010,3722.0,0.0
1050045170,13548.5,0.0
1050045390,7070.9,0.0
1050045460,10561.7,0.0
1050046130,3734.3,0.0
1050046210,6243.9,0.0
1050046220,21530.2,0.0
1050046410,6781.0,0.0
1050046430,2041.3,0.0
1050046540,3816.8,0.0
1050046550,2131.8,0.0
1050046700,1951.1,0.0
1050046820,19312.6,0.0
1050046870,9185.7,0.0
1050047030,4372.1,0.0
1050047600,1667.2,0.0
1050047790,1614.3,0.0
1050047900,7932.9,0.0
1050048630,1408.1,0.0
1050048790,12684.8,0.0
1050049660,4303.8,0.0
1050049710,2394.1,0.0
1050049870,3303.8,0.0
1050049900,3012.3,0.0
1050052130,1239.8,498.3
1050053600,2482.6,0.0
1050053710,956.1,0.0
1050054170,663.2,0.0
1050054740,1305.4,0.0
1050054840,1992.2,0.0
1050057260,484.2,0.0
1050059920,979.5,0.0
1050065100,426.7,0.0
1050076070,151.9,0.0
2050000010,91133.5,0.0
2050001320,74073.4,0.0
2050002110,135473.7,0.0
2050003440,3161.1,0.0
2050003550,62833.9,0.0
2050003560,29837.1,0.0
2050004130,80780.0,0.0
2050004140,2945.6,0.0
2050004280,36321.9,0.0
2050004290,24038.1,0.0
2050005120,22011.6,0.0
2050005130,30076.7,0.0
2050005690,9747.6,0.0
2050006110,52440.8,0.0
2050006120,11633.1,0.0
2050006380,13493.9,0.0
2050006390,1706.5,0.0
2050006480,9190.6,0.0
2050006490,2333.9,0.0
2050006570,4993.8,0.0
2050006580,16.2,0.0
2050006590,7570.9,0.0
2050501940,50350.4,100.0
2050501810,21791.6,100.1
2050491980,55753.3,188.1
2050491970,98720.5,188.1
2050439800,34914.1,799.0
2050439790,375.6,799.1
2050439160,17028.0,829.9
2050439100,61053.3,830.1
2050427460,5706.7,1112.9
2050427390,3476.0,1113.0
2050414310,8817.9,1205.5
2050414300,12925.6,1205.6
2050390940,7756.9,1404.8
2050390950,21286.2,1405.0
2050359050,13011.9,1612.7
2050359040,17138.8,1612.8
2050006600,75451.4,0.0
2050007930,45502.6,0.0
2050469820,12970.0,409.6
2050469830,22733.9,409.7
2050459250,2431.1,516.4
2050459130,14511.5,516.5
2050454840,7146.4,561.6
2050454640,22782.0,561.6
2050448220,28399.9,625.3
2050448170,19218.2,625.5
2050416550,19909.1,899.8
2050416390,88491.4,899.9
2050400100,1216.1,975.0
2050400110,4223.5,975.1
2050397580,11444.1,1004.0
2050397700,8128.9,1004.1
2050379750,2643.5,1109.3
2050379760,42198.0,1109.4
2050374150,23120.4,1200.2
2050374040,9516.2,1200.4
2050363700,24894.6,1230.9
2050363710,31851.3,1231.1
2050374270,1397.8,1368.2
2050374260,39420.8,1368.3
2050388040,11992.1,1453.6
2050388050,13675.2,1453.8
2050007940,1092.9,0.0
2050008000,63568.5,0.0
2050008010,2856.5,0.0
2050008160,5381.0,0.0
2050008170,7214.1,0.0
2050008350,73158.7,0.0
2050008360,3048.3,0.0
2050008440,5387.6,0.0
2050008450,1240.3,0.0
2050008490,39668.3,0.0
2050543090,45856.7,203.4
2050543160,4735.6,203.5
2050557340,12622.2,290.8
2050557390,15300.1,290.9
2050569550,26714.5,487.2
2050569470,12651.3,487.4
2050575490,55895.4,668.0
2050575400,24130.3,668.2
2050557720,12324.0,1199.8
2050557800,37809.9,1200.0
2050555600,662.4,1268.5
2050555780,95460.8,1268.7
2050548700,5905.7,1314.5
2050548500,15445.8,1314.7
2050539930,40981.7,1491.2
2050540100,40250.1,1491.2
2050524800,5795.2,1494.4
2050525040,30190.9,1494.4
2050514740,27123.1,1560.9
2050514730,13046.8,1561.0
2050483250,479.6,1814.6
2050483240,12869.4,1814.6
2050478430,34809.7,1868.7
2050478420,14310.1,1868.7
2050488080,1428.5,1886.8
2050487990,19484.4,1887.0
2050488360,17740.0,1918.1
2050488190,716.1,1918.3
2050477000,28041.9,2008.8
2050476910,26558.8,2008.9
2050465720,25920.1,2372.3
2050465610,50388.9,2372.5
2050008500,28146.4,0.0
2050009230,6072.4,0.0
2050009480,52511.4,0.0
2050009490,12458.2,0.0
2050009730,16801.7,0.0
2050009740,7252.8,0.0
2050009900,24524.0,0.0
2050009910,109443.9,0.0
2050011990,17534.9,0.0
2050012000,47203.0,0.0
2050012730,13514.2,0.0
2050012960,4810.8,0.0
2050012970,45.6,0.0
2050012980,14459.7,0.0
2050012990,167.5,0.0
2050013010,73289.8,0.0
2050013020,1561.8,0.0
2050013100,5614.9,0.0
2050013110,53210.1,0.0
2050014550,86469.6,0.0
2050016230,12884.2,0.0
2050016510,96637.0,0.0
2050016520,35262.1,0.0
2050017150,85458.8,0.0
2050017160,15820.8,0.0
2050017480,21899.9,0.0
2050017490,3693.9,0.0
2050017690,17467.0,0.0
2050017700,21476.5,0.0
2050018240,5869.8,0.0
2050018360,57025.9,0.0
2050018370,5061.3,0.0
2050018460,66926.8,0.0
2050018470,22751.7,0.0
2050018840,71139.2,0.0
2050018850,14857.3,0.0
2050019150,97239.7,0.0
2050019160,60291.6,0.0
2050020320,13.6,0.0
2050020330,16838.8,0.0
2050020340,8097.4,0.0
2050020590,56056.4,0.0
2050020600,12.5,0.0
2050020620,23784.0,0.0
2050020630,2220.2,0.0
2050020730,9773.5,0.0
2050020740,9257.5,0.0
2050021030,8212.4,0.0
2050497450,5289.6,126.6
2050497340,22240.5,126.8
2050502710,3714.9,190.7
2050502920,21027.9,190.7
2050499090,13664.2,227.1
2050498990,10041.2,227.3
2050509090,18223.1,553.2
2050509200,14308.6,553.4
2050021040,48373.1,0.0
2050022150,73248.2,0.0
2050022160,76120.6,0.0
2050023010,25335.7,0.0
2050420240,28101.2,447.8
2050420340,11589.0,447.9
2050429670,27404.6,546.3
2050429770,2780.0,546.5
2050441280,20549.5,616.6
2050441290,13946.2,616.7
2050491750,17568.6,953.0
2050491760,15847.8,953.1
2050023020,90031.6,0.0
2050024170,17566.5,0.0
2050355620,22892.7,216.4
2050355700,4206.0,216.5
2050379560,28342.0,353.5
2050379690,23580.2,353.6
2050420770,13699.8,761.5
2050420830,1507.8,761.6
2050429790,8870.4,824.9
2050429890,17717.4,825.1
2050024180,917.5,0.0
2050024230,76316.8,0.0
2050026030,425.0,0.0
2050026060,10644.2,0.0
2050362370,2179.9,147.8
2050362600,52608.6,147.9
2050358250,17158.1,218.7
2050358340,138.7,218.8
2050362090,9287.6,237.9
2050362210,5666.4,238.0
2050374390,4837.0,487.9
2050374110,16269.1,488.0
2050026070,19259.2,0.0
2050026550,25646.0,0.0
2050368000,7147.4,362.9
2050367910,459.8,363.1
2050366520,84670.6,401.2
2050366370,101.7,401.4
2050366130,1373.9,407.0
2050366020,5918.5,407.2
2050364780,38675.7,439.3
2050364630,28644.8,439.4
2050026560,26005.9,0.0
2050026920,92522.8,0.0
2050026930,43642.5,0.0
2050027320,85615.0,0.0
2050027330,29.8,0.0
2050027350,9160.9,0.0
2050027360,5852.6,0.0
2050027530,6886.5,0.0
2050027540,15244.5,0.0
2050028110,56229.2,0.0
2050028120,193.5,0.0
2050028140,13363.6,0.0
2050028150,1645.8,0.0
2050028220,1661.3,0.0
2050028310,9272.3,0.0
2050229800,7782.3,122.3
2050229790,94629.6,122.3
2050223770,84913.0,191.9
2050223910,21577.0,192.1
2050257210,11910.1,488.7
2050257220,0.5,488.8
2050257310,32016.9,489.2
2050257320,23231.6,489.3
2050028320,9293.4,0.0
2050028660,26797.7,0.0
2050028670,28341.6,0.0
2050029320,24567.2,0.0
2050029330,8998.1,0.0
2050029510,4437.0,0.0
2050029520,864.9,0.0
2050029570,4987.3,0.0
2050029580,10738.4,0.0
2050029750,4641.3,0.0
2050029760,11497.5,0.0
2050029940,25804.0,0.0
2050029950,21435.1,0.0
2050030060,53537.6,0.0
2050030070,295.0,0.0
2050030090,141.5,0.0
2050030100,40545.4,0.0
2050030110,2092.7,0.0
2050030160,17094.7,0.0
2050030170,6621.3,0.0
2050030260,24955.2,0.0
2050030270,21160.1,0.0
2050030480,12531.2,0.0
2050030490,5356.1,0.0
2050030650,27547.0,0.0
2050030660,15556.3,0.0
2050031060,31436.0,0.0
2050031070,72159.3,0.0
2050031490,28435.4,0.0
2050031500,7384.6,0.0
2050031740,22699.8,0.0
2050031750,8852.7,0.0
2050031960,15124.1,0.0
2050031970,27169.3,0.0
2050032670,4578.6,0.0
2050032680,7910.2,0.0
2050033010,6274.9,0.0
2050033020,13812.3,0.0
2050033320,49858.8,0.0
2050033330,6208.2,0.0
2050033480,223.9,0.0
2050033490,41121.6,0.0
2050033500,3247.6,0.0
2050033670,17189.2,0.0
2050033680,7741.9,0.0
2050033770,11109.3,0.0
2050033780,108812.4,0.0
2050036710,6557.4,0.0
2050036720,45412.9,0.0
2050037990,74795.9,0.0
2050039390,17831.6,0.0
2050039400,9070.0,0.0
2050039590,26402.6,0.0
2050039600,34543.5,0.0
2050040130,14246.3,0.0
2050040140,12523.0,0.0
2050040470,10012.2,0.0
2050040480,11886.0,0.0
2050040730,12478.1,0.0
2050040740,1845.7,0.0
2050040810,10343.8,0.0
2050040820,13935.4,0.0
2050041120,41491.9,0.0
2050041130,1647.9,0.0
2050041180,31323.9,0.0
2050041190,10087.8,0.0
2050041390,1047.7,0.0
2050041420,63771.5,0.0
2050041430,12788.4,0.0
2050041840,4903.8,0.0
2050172450,41003.5,95.1
2050172440,27230.3,95.2
2050191090,24363.9,313.5
2050191190,43456.8,313.7
2050214900,23971.3,616.1
2050214970,85820.5,616.3
2050200360,27018.5,912.3
2050200420,68897.9,912.5
2050041850,34207.7,0.0
2050042370,76753.0,0.0
2050042380,60914.4,0.0
2050043720,12332.1,0.0
2050135680,12235.6,170.7
2050135690,20152.5,170.8
2050154540,4469.6,348.0
2050154530,25106.7,348.1
2050156810,24181.3,396.7
2050156850,29905.4,396.9
2050148850,91134.6,687.6
2050148900,93177.9,687.7
2050043730,75597.5,0.0
2050044800,9452.7,0.0
2050045150,21105.3,0.0
2050046500,26322.7,0.0
2050047500,33396.8,0.0
2050048590,5270.0,0.0
2050048790,72491.2,0.0
2050050790,76262.8,0.0
2050052960,78341.5,0.0
2050053980,610.2,0.0
2050054000,3614.1,0.0
2050054130,1.3,0.0
2050054140,1254.1,0.0
2050054200,85561.3,0.0
2050056060,0.3,0.0
2050056710,610.9,0.0
2050056770,3306.2,0.0
2050056940,1442.6,0.0
2050056990,4206.0,0.0
2050057170,2524.3,0.0
2050057300,3652.7,0.0
2050057310,39708.4,0.0
2050058320,7550.2,0.0
2050058330,32252.9,0.0
2050059250,8277.7,0.0
2050059260,1290.4,0.0
2050059310,5769.4,0.0
2050059320,828.5,0.0
2050059370,1668.3,0.0
2050059450,1717.9,0.0
2050059500,384.2,0.0
2050059510,61158.1,0.0
2050062160,16035.6,0.0
2050062920,79657.0,0.0
2050065840,3147.6,0.0
2050065960,11588.9,0.0
2050065970,1605.7,0.0
2050066030,36400.6,0.0
2050066040,21400.0,0.0
2050066340,51498.9,0.0
2050066350,4426.2,0.0
2050066490,58201.4,0.0
2050066500,38781.8,0.0
2050066850,14912.3,0.0
2050067280,23806.2,0.0
2050067290,19955.5,0.0
2050067570,73153.5,0.0
2050067580,937.3,0.0
2050067650,74239.9,0.0
2050067660,2009.2,0.0
2050067740,50078.2,0.0
2050391420,41875.4,1103.8
2050391230,5485.4,1104.0
2050384250,31038.7,1311.5
2050384360,18088.8,1311.6
2050399770,18532.5,1716.7
2050399640,225.3,1716.9
2050396780,8027.8,1741.1
2050396690,37656.0,1741.3
2050067750,3036.3,0.0
2050067910,8909.2,0.0
2050067920,8536.5,0.0
2050068170,5389.4,0.0
2050068180,886.7,0.0
2050068250,2562.0,0.0
2050068260,1308.2,0.0
2050068340,8293.6,0.0
2050068350,8134.9,0.0
2050068680,50752.0,0.0
2050421450,12125.0,829.0
2050421370,26304.2,829.2
2050378120,24010.3,1136.5
2050377980,25513.8,1136.6
2050347360,18239.7,1444.3
2050347650,46454.3,1444.3
2050332830,15320.1,1595.7
2050332820,8781.3,1595.9
2050309610,18744.3,1799.4
2050309560,92327.7,1799.5
2050302310,35725.4,1980.1
2050302300,128713.1,1980.1
2050292580,14233.8,2124.3
2050292690,67240.1,2124.5
2050296380,141605.6,2161.7
2050296300,31683.0,2161.8
2050288980,8631.1,2301.2
2050289120,63202.9,2301.3
2050272890,14411.7,2439.1
2050272900,29156.7,2439.1
2050265950,13316.8,2649.0
2050265840,19838.7,2649.0
2050315950,50378.0,2657.8
2050315940,7126.0,2657.9
2050260960,46811.6,2700.3
2050260900,38955.9,2700.4
2050316490,5158.3,2792.1
2050316600,7818.4,2792.2
2050260420,46087.6,2841.1
2050260320,84047.0,2841.3
2050322960,8823.0,2912.6
2050323030,10179.4,2912.8
2050235640,31285.3,2963.4
2050235630,49790.5,2963.6
2050310780,17618.1,3146.3
2050310820,19503.2,3146.5
2050291740,7023.3,3352.9
2050291620,12702.9,3353.1
2050320590,15699.1,3422.8
2050320680,38797.9,3422.9
2050068690,114.0,0.0
2050068710,51385.6,0.0
2050068720,63661.9,0.0
2050069150,42927.4,0.0
2050069160,48324.0,0.0
2050070050,2439.9,0.0
2050645210,6007.7,130.1
2050645200,433.0,130.2
2050643510,23742.7,197.5
2050643590,96131.5,197.7
2050624230,17660.3,492.2
2050624070,11836.1,492.2
2050616770,8317.1,664.0
2050616700,23250.8,664.0
2050070060,18917.6,0.0
2050070510,58651.8,0.0
2050070520,27965.1,0.0
2050071190,1638.5,0.0
2050071260,34558.4,0.0
2050071270,17779.7,0.0
2050071690,33814.3,0.0
2050071700,87522.4,0.0
2050072590,42102.6,0.0
2050072600,21327.6,0.0
2050072920,47607.5,0.0
2050072930,57162.1,0.0
2050073570,1164.7,0.0
2050828790,72431.9,70.0
2050828780,20562.2,70.2
2050816860,16.2,176.7
2050816870,50661.6,176.8
2050816390,8071.1,181.7
2050816320,26370.6,181.8
2050817830,50.1,309.2
2050817690,18020.2,309.2
2050816600,339.9,317.9
2050816590,13825.1,318.1
2050815450,13215.6,342.1
2050815340,4191.6,342.3
2050810010,20890.4,463.1
2050810230,19581.2,463.1
2050784800,4336.4,511.7
2050784690,22658.2,511.7
2050785900,3054.4,690.1
2050785890,69877.8,690.1
2050773460,27141.5,847.8
2050773470,32976.5,847.9
2050770120,12066.4,854.1
2050770040,32825.4,854.3
2050759640,76760.1,1048.0
2050759680,17601.0,1048.2
2050735780,20022.6,1222.6
2050735750,4663.7,1222.8
2050723850,56826.9,1339.8
2050723860,26328.3,1339.8
2050737850,82922.7,1458.7
2050737750,36299.5,1458.9
2050668200,40391.8,2385.0
2050668190,22703.9,2385.0
2050073580,99750.9,0.0
2050075160,17553.0,0.0
2050075170,98658.6,0.0
2050077470,23465.2,0.0
2050077480,3644.6,0.0
2050077570,17164.2,0.0
2050077580,42475.6,0.0
2050078500,17961.1,0.0
2050078510,9349.8,0.0
2050078740,44.1,0.0
2050078750,46349.0,0.0
2050078760,13231.6,0.0
2050079310,9219.5,0.0
2050079320,87052.6,0.0
2050081250,8758.4,0.0
2050081260,15052.4,0.0
2050081710,6259.0,0.0
2050081720,49629.2,0.0
2050083000,5239.5,0.0
2050083010,5057.0,0.0
2050083170,5219.9,0.0
2050083180,23482.7,0.0
2050083580,6454.4,0.0
2050083590,12154.0,0.0
2050084120,9397.6,0.0
2050902950,20801.5,202.5
2050903020,3261.7,202.7
2050904110,11479.1,231.2
2050903950,16612.5,231.2
2050912850,5131.0,424.7
2050912860,2950.6,424.9
2050914280,16136.4,493.6
2050914340,18769.1,493.8
2050084130,63996.6,0.0
2050085500,42969.1,0.0
2050671620,11410.6,339.8
2050671440,2627.8,340.0
2050669710,7260.9,384.3
2050669810,17015.6,384.5
2050672240,137842.6,484.7
2050672290,14346.4,484.9
2050724600,54576.2,880.3
2050724400,16840.9,880.3
2050085510,26473.6,0.0
2050939450,25816.3,174.4
2050939520,425.5,174.4
2050943360,29261.7,234.2
2050943400,21055.7,234.2
2050963820,30446.2,651.4
2050963890,23377.2,651.6
2050960220,26049.1,847.7
2050960130,57987.6,847.9
2050085520,905.0,0.0
2050949840,16556.6,0.2
2050949790,15392.5,0.2
2050961080,23271.2,176.6
2050961170,72205.8,176.6
2050976470,6240.1,542.1
2050976590,36181.1,542.3
2050976300,19846.6,614.5
2050976230,19503.4,614.5
2050085530,578.4,0.0
2050807200,782.7,0.3
2050807210,11970.2,0.3
2050816220,33232.5,63.4
2050816210,27070.6,63.5
2050807920,6005.9,529.5
2050807910,62032.5,529.7
2050807100,15197.2,634.7
2050807220,55414.8,634.9
2050085540,3057.7,0.0
2050931970,26028.4,5.4
2050932040,12789.0,5.5
2050952920,26589.8,265.9
2050952910,47014.5,265.9
2050984760,5537.8,928.8
2050984700,808.2,928.8
2050984320,7802.6,945.1
2050984280,6016.7,945.3
2050085550,3804.4,0.0
2050868160,0.2,0.3
2050868040,45761.2,0.3
2050868170,6144.2,0.7
2050868260,32576.9,0.9
2050883660,12659.6,228.4
2050883650,3699.5,228.6
2050884650,7646.2,334.2
2050884680,4392.3,334.4
2050085560,5878.3,0.0
2050951670,15167.6,0.8
2050951580,17401.3,0.9
2050959090,6421.2,112.8
2050959170,9268.4,113.0
2050968590,7371.6,285.8
2050968650,14959.7,286.0
2050971100,11813.0,393.1
2050971090,14904.6,393.3
2050085570,93372.4,0.0
2050085580,91073.8,0.0
2050085590,92395.2,0.0
2050085600,133282.4,0.0
2050085610,156251.0,0.0
2050085620,71698.3,0.0
2050085630,72749.5,0.0
2050085640,65621.1,0.0
2050085650,62643.7,0.0
2050085660,57540.0,0.0
2050085670,56306.2,0.0
2050085680,55304.8,0.0
2050085690,52199.4,0.0
2050085700,86961.5,0.0
2050085710,88615.1,0.0
2050085720,43272.9,0.0
2050085730,98654.5,0.0
2050085740,37529.6,0.0
2050085750,46140.6,0.0
2050085760,92262.9,0.0
2050085780,33599.2,0.0
2050085790,32964.4,0.0
2050085800,32771.2,0.0
2050085810,29801.4,0.0
2050085820,38614.5,0.0
2050085830,40198.9,0.0
2050085840,35383.0,0.0
2050085850,78300.3,0.0
2050085860,40041.4,0.0
2050085870,25914.2,0.0
2050085880,24305.9,0.0
2050085900,77287.8,0.0
2050085920,38351.4,0.0
2050085930,31554.1,0.0
2050085940,42691.4,0.0
2050085960,58373.7,0.0
2050085970,18061.1,0.0
2050085980,18006.6,0.0
2050085990,17316.3,1.0
2050086000,25406.5,0.0
2050086020,15264.8,0.0
2050086070,22187.4,691.1
2050086090,13649.2,0.0
2050086100,13310.7,0.0
2050086110,18559.6,0.0
2050086120,13686.3,0.0
2050086160,29838.6,0.0
2050086170,55971.1,0.0
2050086180,24933.9,0.0
2050086240,15719.7,0.0
2050086270,12608.1,0.0
2050086280,13302.8,0.0
2050086290,13522.8,0.0
2050086310,85379.9,0.0
2050086320,35419.1,0.0
2050086330,46020.1,0.0
2050086340,13264.4,0.0
2050086370,14316.1,0.0
2050086450,16805.8,0.0
2050086460,29154.6,0.0
2050086470,9077.6,0.0
2050086480,17426.7,0.0
2050086510,17746.7,0.0
2050086540,11553.3,0.0
2050086550,37216.9,182.7
2050086650,5435.1,0.0
2050086670,16680.2,0.0
2050086690,19645.8,0.0
2050086720,11842.4,0.0
2050086730,10408.7,0.0
2050086740,24013.3,0.0
2050086770,8082.8,0.0
2050086890,12912.2,0.0
2050086900,11858.3,0.0
2050086930,55514.1,0.0
2050087030,12698.3,0.0
2050087140,6926.1,0.0
2050087240,4375.5,0.0
2050087350,6124.7,0.0
2050087810,2264.9,0.0
2050087930,10221.8,0.0
2050088040,4415.6,0.0
2050088050,2209.4,0.0
2050088060,6596.8,0.0
2050088390,1591.0,0.0
2050089360,2555.0,0.0
2050090050,4386.6,0.0
2050090240,1668.7,0.0
2050091640,1232.6,0.0
2050093260,752.5,0.0
3050000010,7144.1,0.0
3050000150,5062.5,0.0
3050000160,2164.9,0.0
3050000230,9951.2,0.0
3050000240,11581.4,0.0
3050000520,7997.8,0.0
3050000530,50906.5,0.0
3050001400,5039.6,0.0
3050001410,17407.4,0.0
3050001840,58705.0,0.0
3050203170,14857.8,275.7
3050203310,7046.5,275.8
3050239120,13244.1,434.2
3050239130,14757.1,434.3
3050243280,12816.7,439.6
3050243450,7106.7,439.8
3050284900,8799.7,610.7
3050285060,34367.9,611.0
3050309520,10897.7,733.0
3050309510,12111.3,733.1
3050331330,5509.5,842.6
3050331440,4653.5,842.8
3050293670,17648.7,915.0
3050293540,27125.9,915.2
3050345400,6683.3,936.1
3050345570,14364.6,936.3
3050342050,9830.9,1109.9
3050342160,9936.5,1110.2
3050387130,5895.8,1187.0
3050386960,185199.3,1187.2
3050399940,5257.5,1282.8
3050399930,73286.5,1282.9
3050439400,3711.4,1530.6
3050439410,34893.6,1530.6
3050452730,5926.2,1638.1
3050452740,12660.1,1638.1
3050460630,8260.3,1693.9
3050460810,3414.1,1694.1
3050397510,69392.5,1821.4
3050397200,82130.3,1821.5
3050481930,3730.6,1847.1
3050481940,86285.5,1847.3
3050493080,5464.7,1967.3
3050492920,87133.9,1967.4
3050511880,79133.9,2100.5
3050511890,8131.8,2100.6
3050496590,44601.8,2228.1
3050496490,19821.1,2228.3
3050530830,58259.6,2244.3
3050530840,33158.4,2244.4
3050452330,29750.4,2254.9
3050452480,62119.7,2255.1
3050458330,95020.0,2322.1
3050458510,39353.8,2322.4
3050511770,61477.9,2530.1
3050511910,33398.6,2530.3
3050591340,30549.4,2599.8
3050591290,80596.5,2600.0
3050495750,342096.3,2623.4
3050495710,133651.7,2623.6
3050577100,63357.7,3070.2
3050577190,28832.1,3070.3
3050628660,6605.3,3193.0
3050628740,18112.4,3193.1
3050660640,6427.5,3566.8
3050660730,19388.0,3567.0
3050651650,1996.6,3707.0
3050651560,8750.9,3707.2
3050650360,17137.3,3757.9
3050650460,19072.7,3758.1
3050671720,93374.5,3989.8
3050671820,35287.5,3990.0
3050713960,130903.2,4672.6
3050713950,24240.7,4672.8
3050001850,15307.8,0.0
3050002000,54542.3,0.0
3050002010,27785.2,0.0
3050002560,303.4,0.0
3050173840,27312.5,39.2
3050173830,15956.0,39.3
3050228750,6130.9,267.1
3050228760,1704.5,267.3
3050246580,28793.9,336.4
3050246570,8999.0,336.5
3050263630,14787.1,413.8
3050263750,7265.5,413.9
3050002570,3761.6,0.0
3050002680,34339.8,0.0
3050213560,1159.6,258.8
3050213570,19056.7,258.9
3050221280,12288.9,285.3
3050221270,25386.1,285.4
3050276280,14499.2,526.4
3050276270,14520.4,526.5
3050283470,10353.7,641.8
3050283640,18686.4,642.0
3050002690,3383.9,0.0
3050002870,24517.7,0.0
3050002880,46488.9,0.0
3050003790,94410.0,0.0
3050004740,658.9,0.0
3050102000,14996.6,37.2
3050101920,15514.3,37.4
3050143020,29374.3,268.6
3050143180,16112.7,268.8
3050193350,63504.6,536.5
3050193540,993.4,536.7
3050202590,13447.3,584.2
3050202600,3424.2,584.3
3050216320,2183.6,662.4
3050215990,76779.9,662.4
3050235540,7428.3,729.8
3050235530,15968.9,730.0
3050273600,5595.4,855.2
3050273590,11450.8,855.3
3050309060,7117.8,985.0
3050309230,23458.9,985.2
3050337170,36763.7,1106.1
3050337380,8012.9,1106.2
3050369320,20996.0,1252.7
3050369500,3817.9,1252.9
3050288120,5548.2,1298.1
3050288370,21343.7,1298.2
3050391360,15270.6,1347.8
3050391370,8466.3,1347.9
3050288380,33267.6,1385.7
3050288130,186.4,1385.8
3050284260,27985.5,1403.9
3050284270,25602.6,1404.0
3050414790,3488.1,1446.6
3050415020,32674.0,1446.7
3050424160,10480.1,1492.5
3050423840,13361.6,1492.6
3050359650,20390.2,1533.0
3050359860,34079.4,1533.2
3050268850,171775.2,1587.3
3050268680,93970.6,1587.4
3050455480,21566.6,1637.3
3050455600,16663.8,1637.5
3050483880,4076.6,1817.4
3050483980,15019.5,1817.6
3050368720,62474.7,1833.2
3050368830,8340.4,1833.5
3050483500,170472.9,1891.2
3050483590,126370.7,1891.4
3050399310,14584.8,2001.3
3050399320,38795.9,2001.5
3050532890,45576.6,2039.6
3050532900,36799.9,2039.6
3050419770,23982.6,2459.9
3050419930,14036.1,2460.1
3050601680,1641.2,2513.9
3050601790,37222.5,2513.9
3050607050,32873.3,2548.4
3050607060,78791.8,2548.5
3050545280,71932.9,2998.8
3050545290,116046.2,2998.9
3050651040,59598.7,3151.9
3050650920,56913.5,3152.1
3050639250,85656.1,3801.2
3050639170,101798.0,3801.4
3050664370,33365.0,4099.4
3050664490,44854.3,4099.5
3050679750,10627.9,4238.8
3050679760,1635.2,4238.9
3050686770,3531.9,4286.9
3050686590,10667.9,4286.9
3050692570,8625.8,4333.3
3050692580,14476.0,4333.5
3050704050,2787.7,4478.3
3050704040,42960.7,4478.4
3050696590,6179.8,4502.6
3050696460,42163.0,4502.6
3050714210,37186.6,4617.2
3050714200,12545.8,4617.4
3050697190,15359.2,4629.1
3050697120,8516.7,4629.3
3050698660,23537.0,4799.1
3050698770,119.6,4799.3
3050700380,22961.5,4810.7
3050700640,20002.1,4810.7
3050004750,20288.8,0.0
3050005240,5204.3,0.0
3050005440,8102.8,0.0
3050049480,25881.2,139.5
3050049490,21950.3,139.6
3050051810,11869.7,367.8
3050051820,13152.1,367.9
3050069600,2605.6,581.7
3050069590,15666.7,581.8
3050078870,35859.9,656.5
3050078880,34539.6,656.6
3050005450,38890.2,0.0
3050006250,5324.1,0.0
3050037170,205.9,75.4
3050037200,17464.9,75.7
3050037630,8174.6,97.5
3050037660,8345.9,97.7
3050040740,14623.1,179.6
3050040750,37745.5,179.6
3050048460,21405.6,486.3
3050048500,10564.0,486.4
3050006260,88967.6,0.0
3050007880,9221.4,0.0
3050057180,18860.7,99.8
3050057220,4733.3,100.0
3050062640,20725.3,176.8
3050062630,98772.9,176.8
3050085070,28939.1,406.9
3050085080,24199.0,407.0
3050127140,64746.2,708.3
3050127150,30630.7,708.3
3050007890,3255.8,0.0
3050007940,48933.6,0.0
3050007950,9680.4,0.0
3050008270,9077.4,0.0
3050008280,368.4,0.0
3050008310,89819.9,0.0
3050008320,169.6,0.0
3050008330,19463.6,0.0
3050008340,7956.3,0.0
3050008610,21358.9,0.0
3050063660,15204.1,240.7
3050063670,74682.5,240.7
3050136030,6085.2,1387.0
3050136040,12048.3,1387.0
3050134370,47301.1,1565.4
3050134500,11970.1,1565.6
3050171850,17234.8,1867.0
3050172010,11837.3,1867.2
3050008620,937.7,0.0
3050008670,23514.2,0.0
3050009130,60878.4,0.0
3050108380,27803.5,532.6
3050108480,23621.8,532.8
3050145330,9353.7,719.8
3050145430,16356.8,720.0
3050150810,26935.3,745.2
3050150910,73407.1,745.3
3050238580,36956.3,1132.8
3050238760,20008.5,1133.1
3050264560,57771.3,1299.1
3050264710,23743.0,1299.3
3050299300,116164.2,1555.2
3050299510,33288.8,1555.3
3050287750,41185.9,1622.4
3050287680,50592.4,1622.6
3050298910,87993.5,1797.5
3050298820,98085.1,1797.7
3050378520,5500.5,1897.7
3050378670,12508.0,1897.8
3050330490,96729.1,1985.7
3050330670,69035.9,1985.8
3050386120,9921.7,2019.6
3050385980,30844.3,2019.7
3050403320,25263.5,2191.1
3050403520,15775.8,2191.4
